feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12
0.341802570360403,0.650689964147737,-0.733294569050496,0.603112840466926,0.124983295617439,0.731057288605034,-0.841267025310725,0.329468947481131,0.0364337988330565,-0.440948894774943,-0.87704547986119,-0.111
0.357573463636431,0.653907962761385,-0.717625798818981,0.627756160830091,0.157558424662796,0.931868111264199,-0.750688839800085,0.334732843587708,0.0464096054927587,-0.442167843323772,-0.896586939417677,-0.111
0.355356485146369,0.654327660235466,-0.710744162517606,0.640726329442283,0.178009750068213,0.666311375121807,-1.25557281569459,0.332289727270139,0.0539759100812061,-0.459648350506897,-0.881323670189468,-0.111
0.315873975272118,0.632174946339419,-0.742376928482855,0.56420233463035,0.119728436196858,0.893895540938467,-0.881247416456144,0.340403896379202,0.0588091836176172,-0.481048508089176,-0.928354687492048,-0.24
0.29026727711297,0.578670466067484,-0.784282709785677,0.521400778210117,0.0957767382798705,0.505300865282101,-1.13947091737582,0.33168666066277,0.0594008913976354,-0.509359766476504,-0.969317402623713,-0.24
0.29026727711297,0.578670466067484,-0.784282709785677,0.521400778210117,0.0957767382798705,0.505300865282101,-1.13947091737582,0.33168666066277,0.0594008913976354,-0.509359766476504,-0.969120845327759,-0.24
0.24872144960057,0.529015656668466,-0.853142792574137,0.440985732814527,0.0668346501861427,0.288080565089455,-0.798656303209636,0.331762224632066,0.0589447483493194,-0.54618756244089,-1.02640179419958,-0.24
0.175115857212428,0.469614548959782,-0.948188724457524,0.317769130998703,0.042640881619819,0.0985788640620355,-0.929807956196655,0.328598574806314,0.0597868838449106,-0.595999135526321,-1.10081161676301,-0.24
0.207404877770419,0.505233748841163,-0.996992904930397,0.391699092088197,0.0563366886034291,0.103427803011837,-0.785246920989537,0.338542340806921,0.0560632619992217,-0.583069704932926,-1.14168364807648,-0.303
0.270654795917463,0.552203681352915,-0.994100881891267,0.525291828793774,0.0814161637059352,0.423837418315331,-1.5584550838015,0.346898370066695,0.0505702421706675,-0.479980356972401,-1.13276119520595,-0.303
0.317520474735777,0.581761203307402,-0.981286481245877,0.624675324675325,0.103507290865711,1.13002393594186,-0.72793581826078,0.339349455716762,0.0384549282412449,-0.39779440707408,-1.14708714345962,-0.303
0.309972568866061,0.583754177038163,-0.982060548990455,0.62987012987013,0.104861242098515,0.82668932118538,-0.89585580065618,0.350989062444277,0.0365463780897936,-0.37956125013144,-1.19822452293331,-0.303
0.33357237165245,0.608285600034391,-0.937206466897224,0.703896103896104,0.119716524595524,0.957351996739528,-1.67096299870273,0.364771698576373,0.026203736809825,-0.272297212452394,-1.20738712689435,-0.303
0.337497536977319,0.622681324510172,-0.896700670300657,0.737662337662338,0.130051375967344,0.982761506305012,-1.55265693894483,0.367969732007612,0.0189927996545516,-0.181636640671307,-1.21853568936977,-0.11
0.328723727911854,0.629405268323734,-0.864827202328785,0.733766233766234,0.137829195161479,1.41402995627942,-1.09523756437815,0.355469394854166,0.00382424762646603,-0.0866488787022845,-1.23857809493933,-0.11
0.275519128682522,0.559584437325143,-0.870998652721819,0.627272727272727,0.132951685936007,1.06382881389205,-0.848481047224122,0.37131435902892,0,-0.0801986511976301,-1.29139561626193,-0.11
0.208610783938535,0.510227540995939,-0.892565594095751,0.574025974025974,0.103966008839634,1.52267958255086,-0.557517611740647,0.381040387042679,0,-0.152553786401841,-1.32564517719671,-0.11
0.221036799195139,0.544465428230879,-0.890187519985178,0.564935064935065,0.0960770489249491,3.72169242086063,-0.885291800916918,0.384202034874496,0,-0.0866855755117645,-1.3311646733771,-0.11
0.215195772685183,0.555761768244185,-0.883545287624505,0.555844155844156,0.0994771572675858,1.89048617603952,-1.12865036307639,0.376652833759548,0,-0.0405047776247324,-1.31950071746189,-0.218
0.191374436162174,0.519617765525626,-0.89516464828018,0.536363636363636,0.102071332396239,0.804174488341066,-1.13104510870844,0.371174300048567,0,-0.0385860835235686,-1.31514311862908,-0.218
0.155174623603729,0.478869553618552,-0.921095247479271,0.501298701298701,0.110755457789398,0.449298443785767,-1.41704282766102,0.370750490512609,0,-0.147069540194088,-1.31904727411493,-0.218
0.168029784960554,0.5092377833204,-0.899327941269497,0.54025974025974,0.122085530298761,0.85446683264315,-1.47445741396837,0.382685148043062,0,-0.182424516310162,-1.30390881760535,-0.218
0.224214410341917,0.574094780702278,-0.854810696250295,0.632467532467533,0.135772179308952,0.72547740899571,-0.724256850616118,0.385149634329346,0,-0.161685081764989,-1.24960470966973,-0.218
0.258486398587559,0.611239797065793,-0.793463431132252,0.742857142857143,0.149751563794624,1.4759622580775,-0.806459921170796,0.384305024606127,0,-0.144537537613199,-1.18227567426653,-0.273
0.337195841579879,0.664116762549097,-0.702481196772711,0.812987012987013,0.218064965484404,4.56275079244806,-1.05173636178226,0.38015806292366,0,0.0572157532890839,-1.09282221207169,-0.273
0.371926994323799,0.685820990676903,-0.620064867442044,0.836363636363636,0.259485864015909,9.22710979523771,-0.881701632500431,0.378516756941116,0,0.141422880152659,-1.01595581692563,-0.273
0.4537958842839,0.702879036508806,-0.526191531116769,0.863636363636364,0.277686272575079,15.6973477729661,-0.997025709298823,0.374314424785472,0,0.213090455382658,-0.929667165059712,-0.273
0.433780684262608,0.691330601077279,-0.472952725790903,0.851948051948052,0.275839727045188,11.5969974008517,-0.503539651003698,0.370768904783109,0,0.149260131113664,-0.880365915872086,-0.273
0.473278120942608,0.702014941658815,-0.384442517747953,0.848051948051948,0.275352040491286,22.8147081022469,-1.30934177840173,0.352173148139279,0,0.0861213943714178,-0.794787415838482,-0.026
0.508448071814152,0.714411543034809,-0.28561864587073,0.874025974025974,0.278495895953686,29.405137615014,-2.15935630106077,0.350771637702992,0.000951525937506013,0.129858383677959,-0.698070523753065,-0.026
0.539792318072249,0.723377604079719,-0.181597859576879,0.879220779220779,0.312756954765854,53.218899281816,-0.709513759329595,0.346535661635413,0,0.211096123825585,-0.591951554205501,-0.026
0.567439600732472,0.73411723530803,-0.0836913917109625,0.879220779220779,0.327233130204718,32.7940929616426,-0.918188036938351,0.33708730264049,0,0.323290554049033,-0.481713189440661,-0.026
0.561126706842819,0.723331266158996,-0.0348771043918894,0.835064935064935,0.334290507306624,17.7773841304393,-1.40473320610962,0.329371996263648,0,0.263158359639867,-0.406530449061271,-0.026
0.560429543244099,0.709343616371098,-0.022721238142513,0.735449735449736,0.341518965494906,6.2911294030491,-1.05994336085823,0.326482489903754,0,0.211096985625025,-0.372909078723737,0.044
0.566341259956435,0.706413486673368,0.00570019041948116,0.689153439153439,0.351558782767612,2.23174786311561,-1.60667570086391,0.320992121033517,0.00792462619248918,0.279989410324783,-0.301721054269504,0.044
0.57410554318582,0.718357438226217,0.0601665955988294,0.683862433862434,0.35551067389483,3.76149231469642,-0.687469858367669,0.293695300018501,0.0138218284596875,0.357411259515158,-0.209034340585996,0.044
0.570733056683424,0.715502421989879,0.0902379954284825,0.645502645502646,0.339295070823653,1.78158504851223,-1.39341937246374,0.27992004831411,0.0297357450468197,0.421024726917096,-0.220639364450061,0.044
0.546385819889005,0.712431704373288,0.0991084272093919,0.580687830687831,0.312437222382325,1.3002375874538,-1.70491119434641,0.277717420607658,0.040685349527727,0.46742176122532,-0.24505682889979,0.044
0.544804671266505,0.712558214011882,0.115376451960688,0.556878306878307,0.312982981277508,0.794203998251223,-1.11967337891316,0.281275854401335,0.0497975426845056,0.406520973396753,-0.268533006437605,-0.167
0.502803881795715,0.683518453356631,0.118045543420331,0.509259259259259,0.312776402492415,0.633617726446853,-1.15587285506845,0.280376329742812,0.054218079005876,0.328485126650088,-0.271247202122108,-0.167
0.442111539828962,0.615320316648806,0.0787020090961225,0.44047619047619,0.305354101578521,0.327156372225214,-0.576875847469677,0.276790151838965,0.0714263084884183,0.262090687279274,-0.352792659948223,-0.167
0.410794988856829,0.578225754982616,0.0473476843053577,0.400793650793651,0.303883445435636,0.33467980797267,-0.961952143393742,0.272427959126542,0.0854357023365717,0.273036090033664,-0.417656753778895,-0.167
0.422152866440564,0.560206616936097,0.0348391589417093,0.396825396825397,0.294841066965175,0.578159467635621,-0.756114722686655,0.26082393287637,0.102198618405054,0.23355830063054,-0.414431456677551,-0.167
0.40042163387475,0.54201535183971,0.011563591691323,0.396825396825397,0.286935920508746,0.734844469808865,-1.21284168170249,0.26335799913709,0.116645395121157,0.219725920761185,-0.448463856654806,-0.326
0.426180705724385,0.56778415520342,0.02865503165933,0.472222222222222,0.303774680745729,1.0495083880725,-1.0777166869203,0.270808392208992,0.122890934920103,0.290748981462306,-0.459642590589179,-0.326
0.412607331795782,0.566304510944989,0.0288435305010178,0.514550264550265,0.29585527913876,0.534017573687061,-1.37300453613494,0.273056261745749,0.129450081390051,0.401183202277963,-0.43361940473924,-0.326
0.395570262879989,0.554042093639007,-0.00748148319821696,0.46957671957672,0.278008721031808,0.467488954762893,-0.594368770327691,0.279742298382474,0.123350606015864,0.437161671720809,-0.468701385477914,-0.25
0.349692872262946,0.525873821036294,-0.08891681265672,0.354497354497355,0.220001688841647,0.324771452554873,-0.349978938207012,0.291651461971165,0.118045945494844,0.351057861719404,-0.57712966072834,-0.25
0.334575703727721,0.520688888646851,-0.12380422302897,0.316137566137566,0.228172165003477,0.457206795747696,-1.30442849857659,0.293796103306804,0.120883924489568,0.339168463141185,-0.656802113149014,-0.25
0.284326859972659,0.501563860111222,-0.193399602969505,0.248677248677249,0.18491649262277,0.245957918993379,-1.07322612936939,0.305008370753236,0.131448936339934,0.271501349545487,-0.788089744008371,-0.25
0.270436548310513,0.523111550656648,-0.231194421236312,0.23015873015873,0.163951053748615,0.567974417826123,-1.4145933075502,0.310850877267358,0.133402112565825,0.311181197462183,-0.87398269303792,-0.25
0.351270349079852,0.558578472094429,-0.22026180549028,0.332010582010582,0.216658613973489,1.25069571582772,-1.47105269737281,0.33110657191568,0.13993264274994,0.358216656955002,-0.930175192374704,-0.43
0.317527544114988,0.536248841624826,-0.260763887068494,0.26657824933687,0.197080053690311,0.298235547730226,-0.568083221341081,0.351667949657155,0.146183711302312,0.187330024716469,-1.01178977812706,-0.43
0.3049742138488,0.55669249324597,-0.279563334071585,0.258620689655172,0.18179515754423,0.643298117492237,-0.639450846748105,0.352393726589269,0.149086117261017,0.0943904555261388,-1.07864902989205,-0.43
0.305549644164312,0.541485334213993,-0.287017423610086,0.294429708222812,0.211699973486863,0.459389331021661,-0.800196819448778,0.351606274698634,0.147764781080321,-0.00956295308537376,-1.10613482915243,-0.43
0.330024678118835,0.571483990220424,-0.252476054063661,0.397877984084881,0.233007817345081,1.54596764356935,-1.32472684145009,0.362444442607955,0.139453132935391,-0.00144526224218658,-1.08089097402426,-0.43
0.303274395168951,0.542367578829246,-0.266332878641304,0.360742705570292,0.183184063033398,1.0676381420611,-0.87730161781986,0.376122756620818,0.129226911554606,-0.105238823007426,-1.12880080594324,-0.26
0.281943255087956,0.516109749669611,-0.298460122999511,0.312997347480106,0.13726564636567,1.56104462947356,-1.01729259993475,0.381131034719803,0.118570417333523,-0.173232023269298,-1.16221909643906,-0.26
0.181632082558932,0.469142076442159,-0.366738943273594,0.230769230769231,0.0863439113246869,0.364752692838599,-1.34486056656036,0.39741547825071,0.111340769731468,-0.312956485035099,-1.23137123079794,-0.26
0.158652705308934,0.444473125795412,-0.411217857089619,0.157824933687003,0.0649078602251689,1.00026988819317,-0.923083019508492,0.40633526646886,0.110637118171868,-0.419896561795968,-1.27498956825084,-0.26
0.102674030714369,0.395166038013927,-0.475758935352378,0.112732095490716,0.0362925643670334,0.416922997789261,-1.30946893560456,0.410160250183692,0.116102114352425,-0.492036375998972,-1.30972691615063,-0.26
0.110278986541805,0.379278297425586,-0.504626064107423,0.131299734748011,0.0307074129560459,0.303446862748933,-1.02376298638945,0.419982777330612,0.113163447961729,-0.49511163242103,-1.34101378163997,-0.2471
0.143674868895976,0.418137571966399,-0.49127300512455,0.206896551724138,0.0432694282398274,1.68180762486966,-0.694426649119142,0.427666607359954,0.111205999954348,-0.424252304341491,-1.33246251364883,-0.2471
0.144284439265731,0.403227663307547,-0.500053327814176,0.273209549071618,0.0452469549628288,0.718991242102388,-1.2354729021937,0.429598806916743,0.11388766502903,-0.376392042124361,-1.32108706919726,-0.2471
0.158103520671655,0.432673840592028,-0.48411105730431,0.387267904509284,0.0391785245745979,0.838046094868258,-0.874554056249919,0.418957662341032,0.119664904944767,-0.339031336540329,-1.29435927320317,-0.2471
0.106384731622438,0.397532893308969,-0.515971303003749,0.358090185676393,-0.0113497658778507,0.15723836608635,-0.797163550496006,0.435991142551592,0.127837563406115,-0.41729907179441,-1.31162514447822,-0.2471
0.0351724499997604,0.361193060489701,-0.578522799654362,0.297082228116711,-0.0800984909829542,0.181729772860374,-0.647238672765274,0.440168151912643,0.136520399017685,-0.498630729289529,-1.31273988980375,-0.244
0.0289649518037741,0.348520258734651,-0.617291104482391,0.30106100795756,-0.106397412594357,0.283339917906435,-1.84055160134978,0.436294537426614,0.14243135450084,-0.54227939998587,-1.31457488504659,-0.244
0.033894915268117,0.344720186838266,-0.636155056600579,0.351458885941645,-0.118644867405616,0.912946968940623,-1.14471195157425,0.434878817936931,0.150476791909055,-0.573692913508024,-1.31015693936632,-0.244
0.0107567657656016,0.334629357892254,-0.669315465785183,0.323607427055703,-0.147585440364429,0.428172164241607,-1.55887983298725,0.425752991576554,0.160638559755506,-0.613902356898508,-1.3119996494762,-0.244
0.0212142870139517,0.332634680900849,-0.6569417319425,0.396551724137931,-0.119135175748046,1.68797678707729,-0.655469410775175,0.425295007439021,0.172648136058741,-0.561743041498621,-1.3121394511307,-0.244
0.0549844943036738,0.350414459941656,-0.611968810438813,0.530503978779841,-0.0973908915442586,1.988808971816,-0.779611872926747,0.420271808241695,0.183163785233349,-0.510399844015556,-1.29262254210464,-0.337
0.138138972868236,0.375885191019127,-0.527907910829907,0.738726790450928,-0.0206040334258585,1.9518044221789,-1.09636983914633,0.403406757631736,0.186886304939996,-0.395587745881295,-1.25572825176296,-0.337
0.138138972868236,0.375885191019127,-0.527907910829907,0.738726790450928,-0.0206040334258585,1.9518044221789,-1.09636983914633,0.403406757631736,0.186886304939996,-0.395587745881295,-1.23830088693746,-0.337
0.175372313678618,0.391973348640964,-0.483245684760755,0.792828685258964,0.0113866268857596,1.18116387509775,-1.04564359992595,0.404290995999044,0.198571463194437,-0.3839722736955,-1.22456872093261,-0.337
0.178238798809632,0.395860384646232,-0.448571635547012,0.815405046480744,0.0601667957724831,0.649278271337889,-1.04274808321135,0.398062791224931,0.217773253302418,-0.458958851048175,-1.20567520574864,-0.337
0.208038431575866,0.411203781921281,-0.405316298326955,0.828685258964144,0.113791073767796,2.6323607866134,-0.600292192022368,0.392738104834214,0.249377283755248,-0.465975784575978,-1.16998453829697,-0.051
0.190097130378332,0.404447939527622,-0.40003050708709,0.810092961487384,0.11234753989453,2.78889159999763,-1.13297137076337,0.383359903974829,0.275392458099131,-0.453743657551904,-1.13873309130765,-0.051
0.183528267568795,0.403361020048265,-0.376425450476161,0.806108897742364,0.123552880583403,4.15535861479982,-0.918291141117394,0.376964063384378,0.292594491880216,-0.326579123984274,-1.11793821049521,-0.051
0.196333092079576,0.41174911931769,-0.322423232120392,0.845949535192563,0.12540213315911,5.38541015515881,-1.85222143662483,0.344017557048954,0.308499036504806,-0.28048408661136,-1.08940182819123,-0.051
0.177736296405768,0.401528643240501,-0.314498155428863,0.791500664010624,0.0911657024821163,5.17049706862797,-0.388312224346524,0.345070616926837,0.327234080668302,-0.235440952652784,-1.0694234824552,-0.051
0.147795895009432,0.386904617317996,-0.346489790890088,0.717131474103586,0.0473134545779387,1.5743027492872,-0.537969649407601,0.338747417168785,0.329684217851344,-0.314638732233332,-1.08026123972506,-0.259
0.0688544892093759,0.361653646713805,-0.409760275720675,0.553784860557769,0.00237180986645751,0.357324738841917,-1.49574595863109,0.342473593568341,0.346313866775641,-0.502354275762691,-1.10649021884382,-0.259
-0.0164927471278129,0.324830411232697,-0.507700098973241,0.294820717131474,-0.118908577370717,0.0450362647379631,-1.31840664832759,0.350168590166441,0.370948925481647,-0.60186591217861,-1.18490826552539,-0.259
-0.0816538070935657,0.300996348897242,-0.598648369656811,0.189907038512616,-0.172019718776024,0.120912049459505,-0.861791553036736,0.350212146142608,0.393646262239213,-0.678652928614314,-1.23532982285196,-0.259
-0.104767316774036,0.290847936033698,-0.645997884785255,0.167330677290837,-0.143321614075446,0.279458534331317,-0.895503745964955,0.350305524990228,0.408345340169303,-0.711248328430678,-1.26305837759296,-0.259
-0.196910620684478,0.261124292345686,-0.734749608790973,0.106241699867198,-0.256503696035501,0.0628060460584404,-1.16318574889168,0.3705181389696,0.423537969464601,-0.819806663596099,-1.30718542641739,-0.389
-0.228672881896982,0.244841275457832,-0.78587621310842,0.103585657370518,-0.259974247744504,0.246454924722511,-1.12981544743546,0.374309316945879,0.438261454724787,-0.844840721655685,-1.32909217671035,-0.389
-0.228672881896982,0.244841275457832,-0.78587621310842,0.103585657370518,-0.259974247744504,0.246454924722511,-1.12981544743546,0.374309316945879,0.438261454724787,-0.844840721655685,-1.34580046081563,-0.389
-0.210891060664499,0.255558607170161,-0.789750815668192,0.126162018592297,-0.21993348812577,0.328629534462831,-1.36002663774853,0.376561306000764,0.450000171778635,-0.812743277013323,-1.35165111321669,-0.389
-0.206905999124641,0.258058235754513,-0.808347083058427,0.166002656042497,-0.177299635839488,0.166786288583577,-1.16103792837093,0.376255720158389,0.457418694154055,-0.699529738848151,-1.3487284694197,-0.389
-0.165519752628747,0.26790129762461,-0.796440224653839,0.286852589641434,-0.164210300975646,0.327720109183863,-1.30265593968341,0.386528756075194,0.452316214617173,-0.573548487250746,-1.34301841910071,-0.411
-0.0964106416854561,0.29575691579965,-0.739294819198003,0.48605577689243,-0.115014800003781,1.31074134036345,-1.55318459299657,0.396483900182726,0.449618873665916,-0.338574427903794,-1.31848414975432,-0.411
-0.0704672904304327,0.301208962517244,-0.713050033331198,0.614873837981408,-0.111560964117372,1.78704044001398,-1.04338120888817,0.388728999406081,0.443196996093008,-0.326916517143619,-1.29752127331009,-0.411
-0.0874438812249221,0.293861297090012,-0.718594676421434,0.678618857901726,-0.154337575654673,2.89394789232127,-0.9728581085152,0.379344342200063,0.450467677346096,-0.459719025357844,-1.29615992309024,-0.411
-0.0879767378117733,0.29592475933913,-0.701461738147068,0.731739707835325,-0.145166619270298,3.01830325674311,-2.2332954088466,0.381014652678236,0.452788997995466,-0.490380661334473,-1.29572878495849,-0.411
-0.0836047809993139,0.299879030162362,-0.720682161854248,0.704787234042553,-0.175017420932401,0.92880425265568,-1.34621679783663,0.378966563139638,0.458541833862478,-0.557682149692885,-1.29905046723355,-0.239
-0.0565332625063551,0.315925922057563,-0.69510338410798,0.740691489361702,-0.145403782254249,3.10523670141963,-2.32449188428089,0.381400641708016,0.463112334428386,-0.410196341671559,-1.28050996974299,-0.239
-0.0565332625063551,0.315925922057563,-0.69510338410798,0.740691489361702,-0.145403782254249,3.10523670141963,-2.32449188428089,0.381400641708016,0.463112334428386,-0.410196341671559,-1.27712864243544,-0.239
0.00714339424336025,0.334939733392269,-0.641219292134043,0.839095744680851,-0.102971425842878,3.61618216600082,-0.955996509671174,0.388685570602016,0.462777400931029,-0.220142138865674,-1.27449141679553,-0.239
0.0509258439835429,0.350586769867749,-0.562713549232035,0.876329787234043,-0.0751709148948226,2.62397781532631,-1.55079589549454,0.392293804605923,0.464458513863434,-0.103357824859108,-1.26407035860575,-0.239
0.102433643302287,0.394121343898337,-0.458454777438988,0.92686170212766,-0.0506015566063576,9.27562766042268,-0.655447796387051,0.395509501233956,0.464724601232326,0.0233942576604527,-1.24320070795932,-0.334
0.116208454423237,0.420636003419975,-0.388466232522087,0.944148936170213,-0.0260765821250719,6.54257332026583,-0.68238725421455,0.393512467922482,0.464801262814101,0.122225117584027,-1.20656820415846,-0.334
0.132823418546232,0.437020390920369,-0.313665478142186,0.952127659574468,-0.0171300990497856,1.38877922718903,-2.50583945033063,0.392570362303631,0.46205105232261,0.109956070345023,-1.19401543135242,-0.334
0.132550792396035,0.437353539580837,-0.274155142823976,0.949468085106383,-0.00689849687541783,1.53780509591469,-0.838355472386774,0.383711345866535,0.471242025400628,0.0269722507110309,-1.19475899747902,-0.334
0.119720700790049,0.428897624959474,-0.266849788908766,0.930851063829787,-0.00189441285665279,2.20150482624721,-0.481220860173392,0.366874495243841,0.481716151386573,-0.160503772724308,-1.19157747479507,-0.334
0.130215380044781,0.425787747730633,-0.260612322121855,0.884308510638298,-0.00453204362666561,2.08868371319615,-1.01985349889529,0.359717511257578,0.484529731924777,-0.229079047510411,-1.17841483319382,-0.196
0.175629989903959,0.432982439253033,-0.2184875588637,0.859042553191489,0.00804112194010419,9.79339477648778,-0.854793702035162,0.360349311413829,0.494459610463493,-0.219056291282858,-1.13406438516698,-0.196
0.153966874761424,0.425392198618661,-0.219329504219535,0.803191489361702,0.0146711510887044,3.84523761932344,-0.435975285762268,0.311179695141279,0.496691388045477,-0.303631375874801,-1.119701310202,-0.196
0.208166679741003,0.442117374284558,-0.182545106968697,0.800531914893617,0.0281630080323299,4.78696496469358,-0.965304430390227,0.31283770754065,0.519137471373024,-0.218402506679605,-1.09723057765602,-0.196
0.24770116706186,0.45671186391178,-0.126419183106352,0.803191489361702,0.0551166518694949,5.3801876133701,-0.572833715553465,0.309002432566856,0.531237209355327,-0.115978927200746,-1.07785801057722,-0.196
0.270482296004447,0.469273688699273,-0.0662715485975531,0.80718085106383,0.0791932912240294,3.57785454570126,-0.812230100062737,0.307599293914243,0.538374022818657,-0.069636478991806,-1.04460903777395,-0.126
0.279949231744382,0.472449056369533,-0.031582209443414,0.799202127659574,0.0954562144646548,3.28575655494308,-1.09919134158365,0.3008157215451,0.555913120154082,-0.0028692378731613,-1.01523650052218,-0.126
0.301856623809268,0.475047985707617,-0.00721545139023988,0.785904255319149,0.117518672522229,2.98883221097192,-1.53381111659103,0.279691852319936,0.577876545014076,0.120452627306449,-0.997092100309978,-0.126
