,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,label
12,-0.4655142791863516,0.11144533742053105,-1.6074504173290212,0.8927973199329984,-0.4473438393220382,1.196801839260508,-0.5942654736031281,0.44567060744445164,0.06146310401351837,-0.5894896565160884,-1.3775094078087309,-0.026599999999999957,7.7056849668752205
13,-0.4592297989242014,0.11310835889655373,-1.5655163314756901,0.8492462311557789,-0.4681441658299946,2.838711306393352,-1.264237213130255,0.4256332296520308,0.0645320316072358,-0.6143824496103422,-1.3504033117243441,0.0847,7.4190575460255515
14,-0.5181684159349714,0.10963070012513862,-1.5713339310324919,0.7386934673366834,-0.5107168845059615,1.9304128913383776,-0.7473665399085978,0.4280716788835629,0.06494332956231852,-0.6432635645276633,-1.3584748581674686,0.0847,7.189116220687215
15,-0.554638861934767,0.10680560498986354,-1.5788108033692652,0.6063651591289783,-0.5332279916663915,1.1798651527419872,-1.005554729236795,0.42449730540868413,0.06223785197099587,-0.6215110801515075,-1.3720047107892201,0.0847,6.865940665705652
16,-0.5564927976297318,0.10608316566921533,-1.5518851936876403,0.5661641541038526,-0.5196670763660929,0.7165851836697523,-1.2065710223980857,0.41954511752225265,0.06253202089251689,-0.4794541619131046,-1.3634740207150602,0.0847,6.446221549478903
17,-0.5156470307334631,0.11252675198972839,-1.4990431733532592,0.5946398659966499,-0.5042480001901223,1.3673615836964548,-0.7049222682225099,0.4116142598581539,0.05794138469892723,-0.33026342090446353,-1.3014193809068013,0.0847,6.282884529168845
18,-0.49208415750252127,0.12521620268440753,-1.438873006993759,0.6415410385259631,-0.4760460496758166,1.3463873907761668,-1.1568459609059338,0.38590297915196015,0.05269744082137892,-0.22380945768069554,-1.2424688463280518,-0.18319999999999997,6.111942780189068
19,-0.4173365478999356,0.1462273894909767,-1.3416778979442474,0.7621440536013401,-0.4238107642992752,2.96464717740939,-0.949949259950741,0.3740046242383202,0.048057880545497485,-0.08751722439143331,-1.1818733433708375,-0.18319999999999997,5.948800153004814
20,-0.39832587289064647,0.15951854142609934,-1.2821208303623135,0.7604690117252931,-0.408847563646196,1.9356958500528407,-0.48482151094547127,0.3575146968385031,0.045538290543010666,0.07410152822015528,-1.1419410353794712,-0.18319999999999997,5.516111652383941
21,-0.42955069418645414,0.15444898546645527,-1.2620480209344032,0.6934673366834171,-0.41517790434321283,1.3654788060491927,-0.7148643221978197,0.35769510885281197,0.03098183972800436,0.10573598085842122,-1.1208747721855865,-0.18319999999999997,5.23834388966654
22,-0.4193307499418125,0.1560974609798645,-1.216834622572141,0.6716917922948074,-0.3668068930598201,3.2984981606950226,-1.3506815404893702,0.3541321270900686,0.019092961854949842,0.22205275654876294,-1.092811345260829,-0.18319999999999997,4.878677851708715
23,-0.33898185771117484,0.172730132107852,-1.1462393856311606,0.7721943048576214,-0.3325104675181811,3.1107273297900226,-1.2491404920847056,0.3631899217847747,0.014647098663349956,0.2503291639119976,-1.062164907964908,0.19169999999999998,4.6352899340022455
24,-0.2791352714709882,0.18732847510350922,-1.0557616842831714,0.8224455611390284,-0.301560232781747,8.712908339656678,-1.0467452013780758,0.36659733064464184,0.02324980495226432,0.36329158309958925,-1.0254204925531814,0.19169999999999998,4.372309325583703
25,-0.2658174486949225,0.19193645914209911,-0.9905071837835046,0.8525963149078727,-0.28751771149347904,9.221400185520805,-0.6990819974357021,0.36684740725707765,0.02660312792335302,0.4503027101910312,-0.9968890992070683,0.19169999999999998,4.110264880622034
26,-0.23410927727545883,0.20121323680419972,-0.9243973388009453,0.8341708542713567,-0.26615333854085077,6.317484814974793,-1.1596004284013186,0.3243450209457834,0.03291965886353259,0.5505495312531979,-0.9884414407223574,0.19169999999999998,3.3181585145826147
27,-0.22317353800618,0.2107781603872168,-0.8823006504848955,0.8033613445378152,-0.27342047849969603,3.112701174088134,-0.8321279373842051,0.32699494853692834,0.04357902262805805,0.6162895250806606,-1.0022627277214866,0.19169999999999998,2.5982317238647625
28,-0.13914266447290297,0.24794425011300114,-0.8040445294162083,0.8319327731092437,-0.24518898324812743,5.752935010028447,-1.3087573853630932,0.3570773735971644,0.05181119093105751,0.6406687753051015,-0.9238918982266988,0.19169999999999998,1.9512916863307972
29,-0.11390902591778408,0.26368273817612864,-0.7661444168414396,0.8302521008403362,-0.23640553131285272,1.771801590003786,-0.5682212431252208,0.362060550900436,0.06068220341620212,0.6739986430630923,-0.8902186752054764,0.19169999999999998,1.4243422186350196
30,-0.0923957015823813,0.2752290205622173,-0.7210543030005822,0.826890756302521,-0.2329957938881348,3.2849753594079862,-0.5984716460413603,0.3648999038241203,0.07018601305160542,0.6062292363020868,-0.83150446841207,0.19169999999999998,0.6843569209817104
31,-0.10663301765674289,0.2752781476141181,-0.7086650253354221,0.8201680672268907,-0.22284837431545998,3.6160050275230025,-0.7566435962788287,0.365310527735643,0.08606648637143763,0.5028911099541633,-0.8312973198323167,0.19169999999999998,-0.04754161905559872
32,-0.09771709686837605,0.27849499093786556,-0.6819700506741776,0.7915966386554621,-0.20919646586170468,3.067296943350835,-1.2181767345340213,0.3572370086712985,0.0975035648296142,0.5424332005033199,-0.82699888148731,0.28090000000000004,-0.8935251600293888
33,-0.14554801765818287,0.26517041906501876,-0.698955247718516,0.7142857142857143,-0.21159770052528115,1.1936332928014044,-0.4783719675482486,0.36136540441166254,0.10906587566895934,0.5480805054362893,-0.8121067206262305,0.28090000000000004,-1.4121538016649684
34,-0.1515347181729083,0.2737315194596361,-0.697109401408885,0.6823529411764706,-0.21950163537616463,0.9925506756942544,-0.9914676774765062,0.3551426722036736,0.11981349574988877,0.6009479071934367,-0.7515362561484965,0.28090000000000004,-2.078309853752067
35,-0.1254183385785687,0.2731163438890758,-0.6759412722415461,0.6907563025210084,-0.1869191186678356,1.4900154619138901,-0.8941417612594857,0.34879600705235236,0.1297244582039945,0.6293205222481268,-0.706679724905968,0.28090000000000004,-2.6699105347327263
36,-0.09718967894096059,0.284897123375544,-0.6391917609639893,0.7025210084033613,-0.15765372507268105,1.6880712597240093,-1.5403169177645337,0.3495780723912135,0.13880440328948998,0.5168410216244927,-0.6547749374186013,0.28090000000000004,-3.4624559717051864
37,-0.060873289082313535,0.3076319847148278,-0.5756396583965737,0.7361344537815127,-0.11570788602478072,3.995445465969464,-0.7546467682231536,0.3440461239841362,0.1531923189012034,0.5078701098736662,-0.5519439649443664,0.15479999999999994,-4.396645996443951
38,-0.06355420675850776,0.303787585402103,-0.5448744721829253,0.7109243697478992,-0.09441731412190366,1.5013404630933491,-0.6351928864192617,0.3518292135118737,0.164920024216672,0.4703503542756922,-0.48127892092765634,0.15479999999999994,-5.008597798455647
39,-0.0581364580127295,0.3248688557785652,-0.5026582951379689,0.6941176470588235,-0.10808111057625694,2.288710080237302,-1.4398321011479474,0.33923390414036936,0.1737453369299625,0.47201796530562573,-0.4512432798383275,0.15479999999999994,-5.817136578977468
40,-0.08194978681958592,0.3246217927849139,-0.5027006113971799,0.5647058823529412,-0.12981255780206244,1.0297246757198169,-0.5374580574281398,0.344097733179058,0.187937681013293,0.41373192747730186,-0.4459110101914275,0.15479999999999994,-6.393132638002921
41,-0.1572369833677219,0.28436824735639665,-0.5492735915821939,0.3226890756302521,-0.1602676013779499,0.6321785974911635,-0.682114104470815,0.3461474424949975,0.19550444242740192,0.29523715592735933,-0.48338556353029094,0.15479999999999994,-6.815828427710819
42,-0.17641954937595541,0.27167794753582225,-0.5677105575456688,0.280672268907563,-0.17776682767491117,0.5940727765321961,-1.742327541291273,0.3401749399797152,0.19626896387225357,0.33754681699654004,-0.499222137880423,0.12040000000000001,-7.339721588735499
43,-0.2506327896615941,0.25356137102541326,-0.6259690842591618,0.19663865546218487,-0.18919173432847086,0.5678088287646597,-0.3837325031842791,0.33241649456244293,0.1999774979831894,0.2605800878339196,-0.5604294600795309,0.12040000000000001,-7.966543677805264
44,-0.24774962583783416,0.255471925477632,-0.6443271401583038,0.19831932773109243,-0.15197906947582815,0.6976511072669386,-1.2467115376848763,0.3291084148562383,0.20808248534858734,0.34853773504822716,-0.6133517737234626,0.12040000000000001,-8.742090464098258
45,-0.20947860337396096,0.26648780739703254,-0.6358744360941682,0.20840336134453782,-0.11395167392876111,0.716940266608152,-0.9468075458246353,0.33040827389973815,0.21683855800047017,0.4486938328344868,-0.6395691849260072,0.12040000000000001,-9.64160704504463
46,-0.18206805256385156,0.2830121341947227,-0.5992085508617422,0.2957983193277311,-0.09433334135999348,0.9161486067268659,-1.5238351860299484,0.32928192102109566,0.22671818235817912,0.536707796788369,-0.6310945460081121,-0.14400000000000002,-10.056425793714979
47,-0.14366532081369257,0.2994398927972485,-0.5721271043679192,0.3596638655462185,-0.051224147108709005,0.5065169812554905,-0.6915685308120263,0.32401267895254116,0.23794382229675884,0.5263190863529602,-0.6206907266168523,-0.14400000000000002,-10.573262993944114
48,-0.14714346189337027,0.30182677423174187,-0.5822697615066792,0.34789915966386553,-0.04529956281995606,0.40633334646472,-0.685596050804254,0.29009233481143754,0.23914798197788859,0.4685709983734206,-0.6654629043615312,-0.14400000000000002,-10.978786074338098
49,-0.14321793119549783,0.3053022566419641,-0.588565116252838,0.3596638655462185,-0.07586998366333941,0.40997895375304,-1.1123840466357837,0.2880757566376742,0.24970879607651267,0.38462761705613424,-0.7109152994171968,-0.14400000000000002,-11.236403044777765
50,-0.1519769948601652,0.3144268413011175,-0.593020846180481,0.41008403361344536,-0.09686397693357356,0.6131291887208992,-1.1693218617332661,0.2869040991310055,0.2693985615275557,0.39564351278166754,-0.7618366956294607,-0.14400000000000002,-11.578906155447543
51,-0.1437311477925332,0.31940391132164625,-0.5808289632145542,0.4672268907563025,-0.10917445160349723,1.8580267404010409,-0.7790859337494472,0.28633325043476915,0.2838705001974331,0.4763104203002438,-0.745798649117418,0.05439999999999995,-12.041163238665174
52,-0.2292336571735391,0.2957433528738412,-0.618603589584005,0.2672268907563025,-0.1632678804720374,0.706047714432322,-0.4545544363523938,0.32519588541034433,0.29245438639797106,0.3039031541142299,-0.8503168287538116,0.05439999999999995,-12.727393023208693
53,-0.252227692821396,0.2909962003183775,-0.6274858067657233,0.21680672268907564,-0.1631559799597575,1.2813657668701228,-1.9504211709376815,0.3228942852863719,0.29229073627212615,0.1677694224277223,-0.9227657674877673,0.05439999999999995,-13.06886904751154
54,-0.2408203952833853,0.29536466643604625,-0.6112156336595481,0.23529411764705882,-0.1852774828187676,1.2244925987538522,-1.2403629281075303,0.32213496009485976,0.29087473246468154,0.10249682035215373,-0.9855409293294263,0.05439999999999995,-13.845444349949396
55,-0.28481805160610474,0.2797467350395468,-0.6344154786226799,0.15126050420168066,-0.2333472372393898,0.4207524262300432,-0.8561960489168681,0.3331647019587166,0.29040025682987164,-0.013517886589935385,-1.0577061380421957,0.05439999999999995,-15.094507095267543
56,-0.2802915023427801,0.2763999506542055,-0.6312223307106464,0.1546218487394958,-0.2403195009631306,0.4378991435165666,-1.3696504364156459,0.337712823536238,0.2892998459225966,-0.05709134649790469,-1.1002545217653574,-0.22319999999999995,-15.921467704593372
57,-0.2264351117327762,0.3035779370348368,-0.5864870471801772,0.26218487394957984,-0.236962385576854,0.7012877693235582,-2.3567580644525337,0.34426687648022075,0.2878052795320478,0.05034502971083217,-1.0920528650557744,-0.22319999999999995,-15.883211039699262
58,-0.21398727510862275,0.3118327581391015,-0.5707505862744106,0.3176470588235294,-0.21826693785907936,0.9243704259002111,-0.5320751074180092,0.3426367830058748,0.28964323422003907,-0.047736030287217485,-1.0754580919870407,-0.22319999999999995,-16.09538017637544
59,-0.2428483700951694,0.304759713016944,-0.5816508676529234,0.32941176470588235,-0.21955738249468967,0.7188877645537235,-0.6560886709294232,0.3445016236946538,0.28447179247037074,-0.11750503026160582,-1.0622434997062327,-0.22319999999999995,-15.908063932845154
60,-0.26589656873603207,0.29300419853685544,-0.6242547873692705,0.2672268907563025,-0.2476327420909679,0.46865604008740536,-0.6505095483504006,0.34329974494920645,0.2873049556715022,-0.21257191947888843,-1.0848310433694413,-0.22319999999999995,-15.594992183806756
61,-0.26693112191437096,0.2956442926815797,-0.643406477912858,0.26554621848739496,-0.2614587502102609,0.3647008640829308,-1.2901694921003681,0.34197815382917207,0.2914007493401796,-0.2246570758094844,-1.0879024799993529,-0.12760000000000005,-15.342013375846694
62,-0.3074442981634464,0.28442724190833096,-0.7058951876657702,0.1781512605042017,-0.2664759272456077,0.3838570572163648,-0.4012013361475837,0.3491238863582705,0.2889234580403913,-0.3245865666126634,-1.1177544881768489,-0.12760000000000005,-15.324041195189652
63,-0.32946117248902385,0.27980873578249776,-0.7456605848025322,0.16806722689075632,-0.26956987953680733,0.3405423830048349,-1.432352642013528,0.3519587233976527,0.27774865789463954,-0.33616657021916263,-1.1363415434755564,-0.12760000000000005,-15.311494089543048
64,-0.36040353110560236,0.26904212051799115,-0.7981942358388177,0.13445378151260504,-0.28654850810096383,0.18358725372191215,-0.7932858148708977,0.35281379738177754,0.26896929913083767,-0.3844309292004501,-1.1518912169684283,-0.12760000000000005,-15.055555771470475
65,-0.37283564073769965,0.26524539447864426,-0.8345470149603543,0.12436974789915967,-0.3091713797639845,0.41311112872868466,-1.165769194250183,0.35071415798046973,0.26372596409620197,-0.43525152315313537,-1.1438549468558994,-0.12760000000000005,-14.74201083045171
66,-0.44193492300514087,0.24020660863408558,-0.9120757013841613,0.08907563025210084,-0.38910122003003184,0.10744387848850719,-0.5362703930543931,0.3630725035819715,0.26146350610323893,-0.5590841462003754,-1.193537427179129,-0.21020000000000005,-14.24238178424737
67,-0.476406206461641,0.22036984299080542,-0.996115817905291,0.0773109243697479,-0.44637681732875006,0.07092614829967257,-0.7128025967819668,0.36284051752239377,0.2588418336924629,-0.6489029466221058,-1.2227590929392358,-0.21020000000000005,-14.137418201332547
68,-0.4673887168991944,0.22450471922008863,-1.055667145114878,0.0775716694772344,-0.41104142832406204,0.0948176009864346,-1.4228251650007002,0.3646769403578035,0.25645285926734984,-0.68734450479254,-1.2518630755040938,-0.21020000000000005,-13.735833072030356
69,-0.461681121053072,0.2335838330769599,-1.098954207420814,0.10118043844856661,-0.3769661706536843,0.1348639600676205,-1.0249605654349316,0.3664029323391864,0.24792835468831384,-0.7204763089426163,-1.2675346300241577,-0.21020000000000005,-13.231142986115396
70,-0.4990591991250462,0.22125238837307273,-1.1736287296432462,0.08431703204047218,-0.39530390321493614,0.09980684618118474,-0.7768895257283095,0.3737306104427155,0.2449114901087751,-0.7710729170052961,-1.3223332130656993,-0.21020000000000005,-12.430629866504125
71,-0.51390784223136,0.22164952560005766,-1.202581006068451,0.09949409780775717,-0.3538430205837605,0.09259734146365305,-1.648427985902907,0.3767898626655215,0.24534224245212763,-0.7325956623962822,-1.3466829225611978,-0.2821,-12.020109985462895
72,-0.5353260743216913,0.22271459349153677,-1.2385832739735316,0.10286677908937605,-0.34173422057396496,0.16947615501809557,-0.9770046090856658,0.35649455437690136,0.2500163203953432,-0.7572626551540822,-1.3824727671715946,-0.2821,-11.637708882983022
73,-0.5145160582526837,0.23755586012099464,-1.2430451993883105,0.19224283305227655,-0.29295601501622953,0.2846035255329125,-1.0114515821198222,0.38308495093779527,0.25588411270948225,-0.6814299119632233,-1.3668949410556577,-0.2821,-11.326588278719402
74,-0.5401960852853618,0.22200584947635216,-1.2828008181734964,0.21922428330522767,-0.2991342030019907,0.17304184946269763,-0.7585525264534155,0.3915709791525389,0.2567728162166916,-0.7188647420013434,-1.3951385488029397,-0.2821,-11.234758672551198
75,-0.5403543646171198,0.23478888228346909,-1.2973906926469434,0.2411467116357504,-0.27464976628642024,0.20354549807245484,-1.172766637490472,0.38757876938930436,0.2606550781448982,-0.7397364046883501,-1.4218110516685405,-0.32999999999999996,-11.092588996063771
76,-0.5688697418183173,0.20619543991328926,-1.34860680906018,0.2175379426644182,-0.3069950956961929,0.24683261558375172,-0.42593082545435745,0.3885499615799088,0.2654509273018828,-0.7915665378842486,-1.4696972556043075,-0.32999999999999996,-10.716756047658349
77,-0.5816746248308717,0.20421361201707816,-1.394272581889233,0.20236087689713322,-0.3234331287084019,0.26749704142681185,-1.1435622006722412,0.37024213650775006,0.27137018930125284,-0.8193824767903389,-1.520712591566982,-0.32999999999999996,-10.616852845316265
78,-0.6037794761260741,0.18210138343911342,-1.4454443155565873,0.19561551433389546,-0.3476567833867964,0.1973167063827628,-1.1591282072980091,0.373934329261272,0.2681874321569358,-0.8358732443824504,-1.5633932488116515,-0.32999999999999996,-10.472188376040608
79,-0.5429265282630611,0.17510943518155972,-1.4605583249019531,0.342327150084317,-0.3363736144241407,0.3173343941025444,-0.7483077577171764,0.4095381937922319,0.2697721379994663,-0.8447234277713869,-1.5456169690166957,-0.32999999999999996,-10.21447843081978
80,-0.49377924760487313,0.1701848648650878,-1.4634048110104811,0.5278246205733558,-0.31382951341929555,0.7921171294396107,-0.7063776894274437,0.42994589356649526,0.27079009952016636,-0.8463478054859367,-1.5233415685387142,-0.33140000000000003,-9.931898996649442
81,-0.4651009677504367,0.1678822204094879,-1.4517068335418122,0.6475548060708263,-0.2837426794798289,0.7039372268888113,-1.1036976037821382,0.42862765163969213,0.27681904312921934,-0.8519075107041807,-1.489181496399618,-0.33140000000000003,-9.946010936874902
82,-0.46709163585332547,0.17103322758770625,-1.4485831211192415,0.6812816188870152,-0.23922440827837704,0.871966727595508,-0.6206912079209693,0.4271296046747702,0.2822281546759728,-0.7845721321326008,-1.442231181787185,-0.33140000000000003,-9.883551645753622
83,-0.41252420065439044,0.18257673512830394,-1.4148374774667756,0.7588532883642496,-0.19637684805155392,0.8091005132190517,-1.576254035811099,0.43759239796568195,0.276232448938266,-0.6968675503724232,-1.3688473398086027,-0.33140000000000003,-9.921331759025948
84,-0.3651832281929154,0.1834373979953327,-1.367105342374848,0.7858347386172007,-0.1303725806411613,1.831890559109824,-0.9772345645521551,0.4553583029929307,0.2626353087132738,-0.6466733954521352,-1.3042694108783202,-0.33140000000000003,-9.872612128912802
85,-0.375396955018685,0.17682498612436745,-1.3529925628408495,0.7807757166947723,-0.145976168677768,0.9868169536140367,-0.7557359567058212,0.4694735301211787,0.2535789409309098,-0.6181727978423097,-1.2996927039224784,-0.0821,-9.484664368677223
86,-0.38594471609909675,0.18144727260447419,-1.3308449236876283,0.7689713322091062,-0.14620729018139614,1.8291459137553738,-1.0622600331501135,0.4506610568929896,0.2414280842879573,-0.6294422444527414,-1.283964192440814,-0.0821,-9.404039532622551
87,-0.429119106018395,0.1680554755591156,-1.3472653541632202,0.7588532883642496,-0.17422170049865232,1.3646853993164623,-0.5820884572414482,0.4544254313285533,0.23283314576930492,-0.7183105880947496,-1.3029508259663334,-0.0821,-9.380989060984449
88,-0.4090531700615799,0.1778903239787117,-1.3166522229309459,0.7807757166947723,-0.1500018277850868,3.214359987175432,-1.2539487656367405,0.4723927430445418,0.22179105456305118,-0.6730264890480834,-1.2770920828543475,-0.0821,-9.360883546537787
89,-0.3290693029638663,0.21056180703951688,-1.2563135410005684,0.8347386172006745,-0.13117360331919048,3.8427662430715435,-0.932432138827685,0.48931169734017055,0.21119537952410025,-0.5971562786515252,-1.2399585057770945,-0.0821,-9.25626874766121
90,-0.32431146495137386,0.2230749262248235,-1.2308174156485732,0.8322033898305085,-0.1177916063258839,1.9367393613264918,-0.9168474746603651,0.4841688090814968,0.19478301261611894,-0.5207294883548241,-1.2485426876328716,-0.011799999999999977,-9.123115070066767
91,-0.33671874578148153,0.23176485254135065,-1.215377929381403,0.823728813559322,-0.13586428876524725,1.5750643290729807,-0.8092591328143692,0.48329517308857334,0.17595055358054074,-0.5111249990319903,-1.244792776524756,-0.011799999999999977,-8.993379129684818
92,-0.33161083011820847,0.21627615331143585,-1.2116387106362836,0.7864406779661017,-0.1847307237478044,1.0917029737101906,-1.5707099731191194,0.48944493180395376,0.15522512917651077,-0.44628797235008466,-1.2597556523526945,-0.011799999999999977,-9.011531209452782
93,-0.24889795199795672,0.23411728270712864,-1.1587847956772164,0.8169491525423729,-0.13942162502485,1.6495619669783357,-2.5483587916109274,0.5003044690441675,0.1351002060658466,-0.2874147051586694,-1.2323219388506372,-0.011799999999999977,-9.02569202241488
94,-0.17476937902468717,0.2560230741962057,-1.0972054872056458,0.8457627118644068,-0.09077363810020833,1.594826557128512,-0.9082504130894292,0.5006916008861626,0.11701681845535167,-0.16759834010677702,-1.1744050500543404,-0.011799999999999977,-9.001138031236756
95,-0.15509376018184137,0.2630033473699064,-1.0655509972654722,0.8525423728813559,-0.059273917738799815,1.9603190834283275,-0.7979372437211707,0.4966501855129271,0.09521064517084436,-0.1441313074021652,-1.1524136370183535,-0.06810000000000005,-9.035150599278781
96,-0.06824424650023676,0.31241474323826357,-0.9923138280976311,0.8966101694915254,-0.016149931140172803,3.9241940638448147,-1.8269074889490409,0.5094915640181492,0.05435540278394308,0.09619885969855202,-1.1176859612356465,-0.06810000000000005,-8.932909381929539
97,-0.0007717685864335744,0.35633504332218047,-0.898275921533028,0.9186440677966101,0.033149699662004754,7.831610918104254,-1.0942312321869512,0.5077741089678369,0.005115588055774737,0.26130170300287603,-1.0829935898908771,-0.06810000000000005,-8.574999897659637
98,0.015748202088985714,0.37075157528553876,-0.8392935878036782,0.9186440677966101,0.04313127977096779,3.2987219854432532,-0.7634914694677725,0.5050429676831236,0.0,0.3279199752609093,-1.079155544012716,-0.06810000000000005,-8.373994965614056
99,0.034577827782394724,0.39549141485582984,-0.7970151114467228,0.9254237288135593,0.03427498969633827,1.672475035540786,-0.7947601217764676,0.5049680997969509,0.0,0.3573899670053933,-1.081691442302621,-0.06810000000000005,-8.04440497876628
100,0.05489628429778801,0.412608691580761,-0.7310187470826641,0.9389830508474576,0.023350629450478794,4.555462727486538,-1.0537125637915152,0.491501656453073,0.0,0.4360294991887912,-1.0520069750681114,0.03899999999999998,-7.953757614406704
101,0.08644823828450239,0.44585235236947346,-0.642975993228011,0.9491525423728814,0.05290177678838191,6.259392512585563,-1.7395600275299945,0.48899528277289644,0.0,0.49079811804624335,-1.0074540929871734,0.03899999999999998,-8.10486153838995
102,0.08640499774754963,0.43674400281503317,-0.6097498595616561,0.9355932203389831,0.05657708843260485,6.469631154142163,-0.5653643031173486,0.4852676591772946,0.0,0.5123381034769202,-1.0086504603046054,0.03899999999999998,-8.330676779929126
103,0.06482046739074687,0.42361790136076577,-0.6120368962164562,0.8847457627118644,0.057447173559713315,1.7193274995606171,-0.810789258335017,0.47732929694668663,0.0,0.4673567252456232,-1.0189791152869416,0.03899999999999998,-8.479803076509008
104,0.06436582325558346,0.4327059288666617,-0.5978878267875559,0.8271186440677966,0.05309949598389023,2.036693232401922,-0.7417380152959595,0.4623196826215503,0.0,0.5154636237948457,-1.0035925742274536,0.03899999999999998,-8.712125261731742
105,0.04461762665102594,0.4423314687309578,-0.611532382914618,0.6898305084745763,0.06199135161099588,2.441723635657373,-0.7313776801633598,0.4511434689167857,0.0,0.5240048717305423,-0.9765695882352436,0.008000000000000007,-8.92336164096765
106,0.08783519581783711,0.46812220350779965,-0.5859834915765704,0.6677966101694915,0.0723922684668257,1.6159000935893642,-1.5263813569573355,0.446396179903194,0.0,0.5694241663579409,-0.9280890332307317,0.008000000000000007,-9.26312315373569
107,0.06681365991540458,0.45782873345428676,-0.6085695654104943,0.5457627118644067,0.05052489796774293,0.44709783175775564,-0.5757755640918433,0.4443511705185525,0.0,0.5749524512679975,-0.9477394305144046,0.008000000000000007,-9.63330783444445
108,0.09282149615603955,0.4637067940308566,-0.5899530637561766,0.5101694915254237,0.04971828011351892,1.1071031055914409,-1.3127806657622076,0.425404553248176,0.002523578319418801,0.6250371361501087,-0.9510120389652434,0.008000000000000007,-9.982381699610327
109,0.11295810470421892,0.47176566312178775,-0.5604382852047931,0.4745762711864407,0.06093227365476901,1.7508185162673164,-0.7770019898704719,0.4144783610356585,0.00026953348259475704,0.6275721437970031,-0.9377295270234892,0.008000000000000007,-10.33179227869618
110,0.14240603776163427,0.5056699870486338,-0.5010168804692666,0.5389830508474577,0.08722141870002292,1.5850744404480952,-1.4593779209787936,0.40890981615190114,0.0,0.6477797360706748,-0.9163314684141979,-0.1477,-10.772465445525656
111,0.15203502320473053,0.5005497026921977,-0.4872353792056189,0.5059422750424448,0.10623488100573995,0.6204043187350908,-0.6127649275851632,0.4015123662916481,0.0019843488349049984,0.6465665448042277,-0.9299388465061235,-0.1477,-11.201571102556874
112,0.13568207210507088,0.48663504070752617,-0.461394415526656,0.568760611205433,0.12269363126943796,1.4701569553445517,-1.4090543452817756,0.39733950179907995,0.0,0.6349026379908891,-0.9712075951521221,-0.1477,-11.708588327411322
